ph,Turbidity,Solids,Conductivity,Potability
5.796586775541206,1.8628660671938584,162.76668944445464,232.52384206350663,0
10.704556369017876,0.9853941488274728,405.41147055303,579.1592436471857,0
6.973005550524132,1.1086616026871488,409.53946498035634,585.0563785433662,0
4.884578142088199,0.8501530753348326,303.61119146542734,433.7302735220391,0
8.645089824206378,2.3222579638782186,374.68998667448716,535.2714095349817,0
4.558312700057956,0.5025801082575134,274.72380309608667,392.4625758515524,0
7.4177271900095105,2.329940387538685,312.7411141412946,446.7730202018494,0
3.080659752240449,1.5176234934264827,443.09872355894913,632.9981765127845,0
4.3436279022031385,1.2315625822777447,367.54456676301044,525.0636668043006,0
7.393722471738247,0.2576985506580442,256.30157863343254,366.1451123334751,1
8.476933159990821,1.136215881905546,469.33075642966105,670.4725091852301,0
7.342736562379941,1.0235460285601912,0.0,0.0,1
6.768703435223519,0.5929678025884217,567.2902635990708,810.414662284387,0
6.397792608821423,1.4617147730766793,41.16572671529705,58.80818102185293,0
4.042956019265145,2.6629595332122635,192.20700453187854,274.5814350455408,0
5.560311583210583,1.2852762637154889,274.2715450726903,391.8164929609862,0
6.078722458080425,1.583919680113127,259.49270609805734,370.7038658543677,0
9.11424445243783,0.3765790735989378,420.8975456037177,601.282208005311,0
7.687236579136923,1.039916172336035,131.90287339456722,188.4326762779532,1
3.473919689274532,0.4974008942425861,316.50735444762887,452.1533634966127,0
7.64816793878959,1.377536328601386,199.05030624923444,284.3575803560492,1
6.229835439167367,2.3615368029758006,321.31973710723827,459.0281958674833,0
5.646155999388083,1.4724483035971254,270.93188362829727,387.0455480404247,0
8.223352577681736,0.399781653241174,293.0109913756169,418.5871305365956,0
9.061999044991902,0.9359354511912698,203.01052345499158,290.01503350713085,0
8.862560238232398,1.2648975930250634,208.59104698654846,297.9872099807835,0
5.321564953554723,1.0160573078117865,320.2181519638398,457.4545028054854,0
6.381575248297571,1.8940038392813816,412.12017080584616,588.7431011512089,0
7.662526862807128,1.836095139355355,196.24089321230133,280.3441331604305,1
8.951090254244718,1.3757285480575,158.37254375979265,226.24649108541809,0
6.04165152430942,0.966994705482174,365.88442319405715,522.6920331343674,0
6.628682046672366,0.7678836773499348,275.44945497192344,393.4992213884621,1
4.787330051987944,0.4730939230963784,396.2697387580332,566.0996267971904,0
4.607586751838658,0.9363186898843878,153.18839012803932,218.84055732577048,0
8.625051644788396,1.0324963910694311,30.878550440719664,44.11221491531381,0
9.712480057141644,1.5009766054305995,205.37942854431324,293.3991836347332,0
6.855979756839332,1.4652044046181756,172.71063470289775,246.7294781469968,1
9.007065795784047,0.3812793694390797,268.969623988758,384.24231998394,0
7.723272050095268,1.0029511786549803,190.84167000214543,272.6309571459221,1
5.709760490789751,0.6334392558687726,383.7423731871028,548.2033902672898,0
7.722791211016828,0.5840653547059628,239.65896326084768,342.36994751549673,1
10.076073132931938,1.874146067797084,301.06642982834614,430.0948997547802,0
6.928347921780097,0.2926397260489921,302.06883818173213,431.5269116881888,0
10.129287311628012,1.0424196201785407,307.29371293770623,438.9910184824375,0
1.7605097918205113,0.6069063299877797,276.6219245363037,395.1741779090053,0
8.643805008750448,2.056549303683002,351.48409665744384,502.1201380820627,0
7.174094136476342,1.2761480832623728,168.60828126438693,240.86897323483848,1
6.401985299068265,0.725478335720759,475.9185097315436,679.8835853307767,0
7.183521553071005,1.1815359297235173,246.88476632840508,352.692523326293,1
3.0248621707982144,1.6216371754945649,96.38312069418456,137.69017242026365,0
6.560656224324976,2.519086878848764,306.3302699788482,437.6146713983546,0
7.714225143023492,0.705738369586469,160.83473245735206,229.76390351050296,1
9.955788089483033,2.0847794106361306,373.14683483124253,533.066906901775,0
5.963459563452705,2.333546218081855,589.3447806459328,841.9211152084755,0
5.3830127942136246,2.227984531851013,169.879907181901,242.68558168843,0
5.996485912830927,1.420558900245967,326.5321266513578,466.47446664479696,0
8.830804235404148,1.409799753892397,34.229217581352124,48.89888225907447,0
7.657502219319369,1.0160620524833437,343.5467321217886,490.78104588826943,0
5.940479592465922,1.6708873003979978,156.0000680280434,222.857240040062,0
8.026534866226712,1.231080510707781,192.52315341917244,275.0330763131035,0
7.194155098696081,1.5043005909605205,125.81989142242408,179.7427020320344,1
8.937289981065778,1.0577496295463695,382.50117164766294,546.4302452109471,0
5.595893812245295,1.6216603811036614,421.0226100462568,601.4608714946526,0
6.344675706804464,1.8654511284902129,283.273930052191,404.6770429317015,0
6.215783693735685,0.5627344930421229,158.98026125299924,227.1146589328561,0
4.072970103735763,1.891740304734854,502.5332250545407,717.9046072207725,0
7.592240554129152,1.2467346403239106,174.94258211434814,249.9179744490688,1
7.522110544359778,1.929858573281956,0.0,0.0,1
7.010226913284922,1.0624549167825272,344.17446139398953,491.6778019914137,0
6.530825733249706,0.9762063235068584,125.33154569018767,179.04506527169667,1
4.169258515899172,2.2207290595979328,418.4052310898844,597.7217586998349,0
6.158709354469282,0.7605817673218344,226.64072246572132,323.7724606653162,0
6.314570966946461,1.9283470944526464,364.51985367618744,520.7426481088393,0
5.395445461556762,1.1503811398833377,476.2100485173021,680.3000693104316,0
6.677428576667982,1.2014516704535436,110.75975895309892,158.2282270758556,1
7.808101713629076,0.8588902837836543,200.7688016750632,286.81257382151887,1
10.77237180242106,1.3046609529889863,269.4060498280111,384.8657854685873,0
7.349155625663678,0.8869673279664667,495.25718466480805,707.5102638068687,0
7.515100781445529,0.2830592062545458,187.82641948833762,268.3234564119109,1
6.851108168467666,0.7968090298829594,196.76948256713897,281.09926081019853,1
3.162457569401917,0.1131324572863926,346.93968057781314,495.62811511116166,0
6.946972249101567,2.76874374406644,199.18797840052002,284.5542548578858,1
7.120460419882053,2.597686375402213,301.3536236056663,430.5051765795233,0
11.926484224970572,1.002779680626497,62.784761064462266,89.69251580637467,0
6.615278070437755,1.6145077132560783,590.0061919579234,842.8659885113193,0
7.603094684667225,0.9212507648378272,91.32070775668352,130.45815393811932,1
6.9305764605895135,1.4912952226497194,234.95462144137082,335.64945920195834,1
4.662643924760936,1.8093996268018528,275.4526549821067,393.50379283158105,0
9.28564562903004,2.4219309455412628,547.7763388099514,782.5376268713592,0
8.503866065373549,1.0111176780655309,94.5215906694164,135.030843813452,0
8.582063894086094,1.7488465126943056,557.7185789670252,796.7408270957503,0
5.181225090410522,0.7863189892346821,386.0047549542831,551.4353642204045,0
9.805588621872198,3.045969546541655,338.3933454192544,483.4190648846492,0
4.196297874415438,0.2285058062145169,142.15128381748622,203.0732625964089,0
8.17371418760054,1.3602587198793803,359.95977388533026,514.2282484076147,0
11.380911251619956,1.467894901418226,178.711872861228,255.30267551604,0
5.018927349738624,1.526367005734401,457.3325754477777,653.3322506396825,0
5.867404540794456,0.5065054767127523,144.05131592491736,205.7875941784534,0
7.199302730175282,2.361864731769808,264.1578107761482,377.3683011087832,1
5.993048691767601,0.6322894971709806,202.26176767815596,288.9453823973657,0
3.898673137867735,1.396321025089888,141.74678526022072,202.49540751460103,0
7.137125949612055,0.7097860648140151,383.78477436710796,548.2639633815828,0
4.87539257254779,0.8567819076508529,354.96422463734865,507.0917494819267,0
7.9471848612703635,1.2575123022418293,449.2614278461396,641.8020397801995,0
5.1611515315323935,1.0391341702968793,30.817484850856566,44.024978358366525,0
10.09986881003508,0.5909686892009318,428.9838983277461,612.8341404682087,0
5.433493415327526,0.6123045170029178,630.7628467499651,901.0897810713788,0
6.355876967588649,1.0407051831453855,216.7702475152274,309.6717821646106,0
8.62703443473934,1.6827709492820044,545.3208056952558,779.029722421794,0
4.53827136713209,2.136556072850944,243.15742191162425,347.36774558803467,0
7.454919869208258,0.4192333319277211,87.86263674141702,125.5180524877386,1
9.614285508564857,0.9993975032154796,237.2114580630486,338.8735115186409,0
3.785033530877545,0.4596376865940099,426.7485554745386,609.6407935350552,0
7.369267717064608,0.18292991957368,162.6552924735856,232.36470353369373,1
7.519765588496847,1.4723297387464804,195.95258773909177,279.93226819870256,1
8.56364574355462,1.3582585637164617,363.0955205210467,518.7078864586382,0
4.526098578243836,0.5965803296328788,280.42841634340016,400.61202334771457,0
4.359086773831447,0.7298339480566051,361.84721334814367,516.9245904973482,0
8.043883131233795,0.2190584609131026,313.29613570616704,447.5659081516672,0
7.593969346466372,1.89815167506242,347.1475447372202,495.9250639103146,0
7.5009857006917535,2.7116707966216773,219.47783398666425,313.5397628380918,1
7.692896418993952,0.5395501267296503,312.44233188425494,446.3461884060785,0
5.639950556843019,0.7256479363691111,150.16777920256928,214.52539886081328,0
7.464507394322007,2.013981446353078,460.38070715047434,657.6867245006777,0
7.586144946597362,2.2847220615251715,191.20153964557605,273.1450566365372,1
5.571297163947264,1.043153812516236,438.0386482569145,625.7694975098779,0
10.731549022289514,0.3223313298908128,247.2950254623988,353.2786078034269,0
7.947665841823575,0.2835090422926724,308.279861506025,440.39980215146426,0
4.617393005594703,1.3062911270870083,210.70496287530187,301.00708982185984,0
8.31310721726766,0.9990532522031657,137.76063963647593,196.8009137663942,0
5.050636659545357,0.2411261979943577,35.73354573525779,51.04792247893971,0
8.574169207484903,1.323083140070771,132.25461779705566,188.93516828150808,0
9.317191158014808,0.1507772904811479,234.65276054977093,335.21822935681564,0
5.358635363296579,1.759665264868398,309.66308503604375,442.3758357657768,0
8.926752258488644,0.8554614858335029,421.4531038596569,602.0758626566527,0
7.825561853872997,0.2866732766599196,217.59395562844117,310.84850804063024,1
8.64412031998898,1.332356709422419,156.52549300259562,223.6078471465652,0
10.793585965307894,1.00694959408757,78.01992995962024,111.4570427994575,0
6.509223767994259,2.698892975028829,347.2089065065746,496.0127235808208,0
5.492527671285021,1.2535535311919692,473.64723214610797,676.6389030658686,0
5.220971140748953,0.8023884139700429,457.2862375138804,653.2660535912578,0
5.368379430069123,1.5722221700937304,379.39058474061324,541.9865496294475,0
6.845796581171792,0.795935519283694,369.39606441746383,527.7086634535198,0
7.682303949633288,2.16607690987516,517.6673291593077,739.5247559418682,0
7.553381598660038,0.9690808851408788,326.4914045983535,466.4162922833621,0
8.654366498072047,1.2634996289244258,370.458154643384,529.2259352048343,0
7.026003783755814,0.3221699663525834,235.0902593407201,335.84322762960016,1
9.907068154314633,1.0538853077222896,89.31392808033395,127.59132582904851,0
6.470686333524088,1.8899510950310647,184.26115393005935,263.2302199000848,0
12.440338333179238,1.810021256710276,278.7177346051482,398.16819229306896,0
8.251334695530012,0.7127599274220668,288.5099521501824,412.1570745002606,0
5.2856848871674345,0.7159407371275421,549.680019679755,785.2571709710786,0
4.858215003877776,1.8438757507892736,291.3788034627496,416.25543351821375,0
7.96494483048637,2.308665421052946,445.03808216359005,635.7686888051287,0
6.553074429348298,0.4477035243635087,219.08918617931576,312.9845516847368,1
8.428000988184184,1.0935662975587928,236.36537599286717,337.66482284695314,0
7.94647524914709,0.9073761189483186,93.93893078871723,134.19847255531033,1
6.854342174686255,2.0226372449114005,176.07407819727993,251.53439742468564,1
5.30641256386319,0.4176610986564778,353.77739479092537,505.3962782727506,0
3.970305550628271,0.6886923752901016,281.05842525517863,401.51203607882667,0
6.106970095865957,1.6710576149326175,412.01140678561273,588.5877239794468,0
8.712797588646945,0.3245186249674278,305.375552768307,436.25078966901,0
7.428187488260407,1.1647560140987705,230.6564775707161,329.5092536724516,1
4.508522442576024,1.0803593415366666,580.7615609301743,829.6593727573918,0
7.346361851702364,0.9022950302356072,266.8535003801734,381.21928625739054,1
7.770634759457674,1.0018185003992266,442.8201357587425,632.6001939410608,0
5.232285127597734,1.228736083526861,223.83071108374511,319.75815869106447,0
7.307450211891056,0.5932664175028254,379.3439271136993,541.9198958767133,0
7.116417436892,1.3027835225149178,409.9221922812361,585.6031318303374,0
4.714059404338753,1.8094061208570056,309.18887588058124,441.6983941151161,0
7.715574720696567,1.6898444433411617,0.0,0.0,1
8.121569052736469,0.5781307990582909,282.5553445198558,403.6504921712226,0
9.166102486350551,0.5685707384621762,452.2644066863965,646.092009551995,0
9.107604104069804,0.7902063030607707,353.84731662388225,505.4961666055461,0
4.244661264085818,0.946538719835228,342.41744253209447,489.1677750458493,0
5.124349920169754,1.024713134056448,38.88402924594733,55.54861320849619,0
8.03007053441732,1.5089655616714062,179.13629010549175,255.90898586498824,0
8.027571901824418,0.3416143132873072,337.5900683612014,482.2715262302878,0
8.030095372612095,0.2656616966821888,337.45365875016483,482.0766553573784,0
14.0,0.9974300049757616,450.0533492186063,642.9333560265804,0
8.141781021386334,1.5456796935543151,259.7186542795468,371.02664897078114,0
9.271131280361198,0.6556999537998213,336.815372134334,481.16481733476286,0
8.908003526986406,1.4323680525884583,282.2923938703811,403.2748483862587,0
8.302782502611596,0.7757227258785614,141.82801688978205,202.61145269968864,0
6.369461510719309,2.0843763846630137,0.0,0.0,0
8.517938440986535,2.126211424101151,340.3413568982107,486.2019384260153,0
5.454349570924856,0.8400083470868358,304.3526091777936,434.7894416825623,0
6.526362786519982,0.7229891457432209,193.45549410597633,276.3649915799662,1
6.029272904341793,1.0294127550725247,53.31577208777893,76.16538869682705,0
7.163748278772645,0.7418039425864095,368.1635320172233,525.9479028817476,0
11.629317133347016,1.4939294560439873,242.77118961262272,346.8159851608896,0
3.265469614816504,1.870332483362985,357.96246113154035,511.3749444736291,0
8.372520380749027,1.4953774732077385,540.9667942576461,772.8097060823517,0
3.7745682576206967,1.865081470888926,0.0,0.0,0
6.056136268421133,1.005808216651534,182.05588678166907,260.07983825952726,0
9.177901193934732,0.5830581662879949,250.68741413633214,358.12487733761736,0
7.128560038190925,1.6365962049765923,483.6756643805311,690.9652348293301,0
4.844510444141388,0.945546182791294,50.90357731109212,72.71939615870303,0
5.569392581480064,1.4916574970154748,551.0205435952846,787.172205136121,0
8.35919549786935,0.7944724619941154,299.0198262192807,427.1711803132581,0
5.539266736565727,0.4116286251074827,266.5599073572599,380.7998676532284,0
7.43291717916395,3.1317146200021297,252.27163314935308,360.3880473562187,0
7.091143679807628,0.5828234147056922,218.92317549479597,312.74739356399425,1
5.696799304788366,2.986155268909766,426.7363462976817,609.623351853831,0
11.28788817865065,2.751184005880924,130.40709442845858,186.29584918351225,0
8.267838044636022,1.7770742860453956,328.3579854301395,469.0828363287707,0
2.9497148266847857,1.4677288098221868,226.21456680102338,323.16366685860487,0
7.372908629538855,1.3132348171970811,173.3013172080263,247.57331029718043,1
5.676427070463224,2.005329682438734,642.0365245957454,917.1950351367792,0
8.704866669592448,0.8266815761757511,338.66710286548437,483.810146950692,0
5.414958523134599,1.1229539121899963,365.8571762525601,522.6531089322287,0
6.770527117066202,1.389949617559036,439.2887492936127,627.5553561337324,0
8.009974557960915,1.0292254720953042,81.01100765540339,115.73001093629055,0
8.731510388340244,1.0561428718274446,525.3208672770844,750.4583818244064,0
4.599407185888447,0.8954356858553933,0.0,0.0,0
6.330997528318103,1.288910289099745,172.37270259460712,246.24671799229588,0
6.050109377678088,1.9498500073609064,215.7355657549539,308.1936653642199,0
5.693341534852577,0.6709036459915625,361.44127109587083,516.3446729941012,0
10.530908480562193,2.334387863845788,310.6205572598083,443.7436532282976,0
7.809963421921911,1.5285576543776425,256.6459363022249,366.6370518603213,1
4.478232091329909,1.8618003724406955,278.3203717521186,397.6005310744552,0
8.835723894109552,1.2746452814110212,143.07677670684046,204.3953952954864,0
11.244312394025266,1.738926870448383,70.38746477221574,100.55352110316534,0
9.064930521102294,0.1807377022280666,381.7116271270484,545.3023244672121,0
3.961260068091973,1.8470739159871028,377.11885575506597,538.7412225072371,0
6.031531854267497,0.2862399338419601,501.8292125219882,716.8988750314118,0
9.533822298373243,2.100708326010568,169.39760644587088,241.9965806369584,0
5.584661068762438,3.10601608190667,376.9941294421292,538.5630420601846,0
7.887638856292456,0.8345485025399044,240.28105802893754,343.25865432705365,1
8.549268106858673,0.6872054287435323,446.66649792708745,638.0949970386964,0
5.146139056843834,1.702772557135661,423.07478873493983,604.3925553356283,0
6.8809492878764,0.7638394553139516,309.5693158914239,442.24187984489134,0
0.5174653198618548,2.0033247380006056,232.46577806676183,332.09396866680265,0
4.951224717331421,0.4658839979522425,414.53050500515656,592.1864357216523,0
6.494863697213679,0.5188904352879203,370.56663325591916,529.3809046513131,0
4.504433636070301,2.7822566088268554,184.1783437079344,263.11191958276345,0
10.26482260786327,1.4969060375286334,94.10818571287967,134.44026530411384,0
4.139717244078735,1.937307685358924,239.6053939045485,342.29341986364074,0
6.119911026606032,0.8854937224895887,492.15793414874923,703.0827630696418,0
7.2614811545721825,1.5023354705136078,440.50820222262536,629.2974317466077,0
9.882546578132231,1.3431291305050934,124.27415424611868,177.53450606588385,0
4.128275697641121,1.3595566969688009,116.51396177401104,166.44851682001578,0
9.32632750430992,1.514846329262607,458.455738955128,654.9367699358972,0
7.020466122039174,1.3088251071951378,121.01097333390393,172.8728190484342,1
5.036982697904098,1.0587495487534124,351.3013453098811,501.8590647284016,0
7.924206948526542,0.8035634593223675,193.75002985291465,276.78575693273524,1
7.39811939114694,1.710863401106588,506.3862894330355,723.4089849043364,0
5.799566245682411,0.7162896678007679,172.14052812069696,245.91504017242423,0
7.139604169980037,1.5354520525369844,440.070614228816,628.6723060411657,0
6.22937280627648,0.7289753077075432,305.880211568451,436.9717308120729,0
7.227034690502496,1.4012209633388957,315.30727959280006,450.4389708468573,0
8.324261349042093,1.6581165184367177,4.1567986108038495,5.938283729719785,0
10.172033632290704,0.7025864456422554,0.0,0.0,0
4.524369002346302,0.3516108283443732,249.12076836257603,355.8868119465372,0
11.266066749312532,0.5298715674135333,314.5668488783257,449.3812126833224,0
3.095824400954996,1.3648418754069396,122.47230411671875,174.96043445245536,0
6.6964298099288335,1.945988773539605,127.58292253331211,182.2613179047316,1
8.176634412969154,0.3034488752908884,358.60616817565864,512.2945259652266,0
7.561983735470065,1.627776259166413,358.7996272639983,512.5708960914261,0
5.754600960358813,0.9138001870564672,260.7162515456902,372.4517879224146,0
6.5837554992854495,1.1411401374360433,389.22824096605046,556.040344237215,0
6.013998130682334,2.299173410056646,115.61167859917947,165.15954085597068,0
5.821270486111577,0.8982476816271004,230.1691116078241,328.8130165826059,0
8.69920419404205,1.1190339704827972,510.70286480971424,729.5755211567347,0
7.714030971930095,0.1659932629814586,289.56509819157446,413.6644259879635,0
5.614180809478691,0.4126035862540498,297.6837520421799,425.26250291739984,0
8.799199750866501,0.7735678980620251,602.8325220354835,861.1893171935479,0
7.614599041753219,0.2376866443817251,84.09209678117209,120.13156683024584,1
8.62572423767792,1.4127818630953362,391.50025132989543,559.286073328422,0
8.259257683847224,1.054343516117562,512.9580791731339,732.7972559616198,0
5.342009978155856,1.2604716543688126,234.51989029020353,335.0284147002908,0
5.879637919606061,0.6195874927823182,400.3483101596784,571.9261573709692,0
8.494587210246523,0.8377116191016367,142.5172703904733,203.59610055781903,0
8.22074053086693,1.4765648371464843,183.85746462057077,262.6535208865297,0
6.958196812071704,2.5927182978100443,333.8952982466688,476.9932832095269,0
7.234654766617564,0.3216585136553353,391.7993342354826,559.713334622118,0
9.555329791576847,2.1027481336622884,436.9311117368744,624.1873024812492,0
5.81685722232834,1.3115656990042244,499.74800217152904,713.9257173878987,0
8.094194762340075,1.2883544331659174,270.5574818022745,386.5106882889636,0
6.595614695132212,1.1778831913197834,447.1056457241623,638.7223510345176,0
6.56463759354556,0.3792608190917202,232.07732191711915,331.53903131017023,1
9.19755370397438,0.4339939190006149,406.29278362235755,580.4182623176537,0
8.65083269797606,1.355413847658163,309.04843169930547,441.4977595704364,0
8.627019272001277,0.9132019280008118,342.3949069914693,489.1355814163848,0
9.610957614308658,2.2325544185011705,339.29110236308514,484.7015748044074,0
7.042007683265518,1.0216365545278283,55.341298628306305,79.05899804043759,1
8.363905942589927,0.5561399779744192,122.62293975949171,175.17562822784532,0
6.379466486813088,1.5838434492825206,294.3558015744531,420.5082879635045,0
7.648332704976884,0.8333362190085079,43.780928850236386,62.54418407176627,1
6.739713891264631,1.221008670067568,396.36955444796575,566.2422206399511,0
7.193991929985437,1.5471100312886576,402.01783528033985,574.3111932576284,0
8.190314050873827,2.147198034138581,325.80387740289063,465.43411057555807,0
5.363558633533055,1.7726459476087195,123.04123821389089,175.77319744841557,0
11.18477455137092,1.5020830813357826,473.21945144159207,676.027787773703,0
4.987965237000596,1.5088330820068376,565.20948956057,807.4421279436715,0
4.571622774424536,2.415523431601995,300.59075584243635,429.4153654891948,0
9.316221747000135,0.8375286174497931,351.47495298317307,502.10707569024726,0
8.583325387925871,0.0471744217088639,308.2434116714461,440.3477309592088,0
8.24823963410431,0.7967330974979402,354.2516864598319,506.0738377997599,0
8.25669101852856,0.7010872233175779,263.26177407230455,376.0882486747208,0
6.975506454306171,1.4725624673059134,275.1610064218675,393.0871520312393,1
5.205491257028337,1.417275045353126,406.8004640696312,581.1435200994731,0
7.151609116387453,1.3416976969571528,608.3873826655016,869.1248323792881,0
5.645676576975776,0.1809796351766713,83.99002718375658,119.98575311965226,0
8.950239466835502,1.6154366629630068,265.46625218358463,379.2375031194066,0
6.705885236995723,0.8841581170972584,114.73553206750849,163.90790295358357,1
5.349005606414977,1.4790482699953718,502.8834858006517,718.4049797152168,0
6.357228316694013,1.2753308063284503,197.71668429521426,282.4524061360204,0
7.825862908551248,0.916146051677716,77.95188886998882,111.35984124284118,1
5.872550894392051,0.5376542148541801,369.34617983880025,527.6373997697146,0
5.355559208867137,0.4453727412154917,524.2035560640355,748.8622229486223,0
7.487374422983825,1.8872881798824632,372.90370159850676,532.7195737121525,0
7.489933142217445,2.2387031495560934,308.6717028194684,440.95957545638345,0
5.9861136492577405,1.4485970641384234,337.2797291886391,481.8281845551988,0
6.057923388763355,0.4672975435981321,478.07769279557766,682.968132565111,0
7.464099874715273,1.014110486345842,157.612102198019,225.16014599717,1
4.103831317005351,1.6158045237035883,264.3414054279162,377.6305791827374,0
4.1850724512468895,1.7397206099202074,216.6233792086653,309.4619702980933,0
5.563111557495128,0.5016196263680092,116.49885697916056,166.42693854165796,0
6.573105696576306,0.0078382800684601,234.02746368164765,334.3249481166395,1
7.621815131196009,1.578144965364474,435.0809534375428,621.5442191964897,0
9.950712433899104,0.9391301515209506,359.32430077498157,513.3204296785451,0
8.71531924640404,0.7663877656469693,370.20347001514807,528.8621000216401,0
6.680122940073145,0.1611295397178021,300.50658563146453,429.2951223306636,0
6.961967584194622,1.2467396566085875,353.2653295820024,504.66475654571775,0
4.994941270724382,1.95183049071956,167.9173520712652,239.8819315303789,0
6.96297372801522,2.514499381496732,236.6686159701879,338.09802281455416,1
6.422682722159723,1.2916061676029535,306.88059317561476,438.4008473937354,0
7.645437120676179,1.202078483230006,318.8522202434646,455.50317177637805,0
5.345538112895354,0.4216463899784513,324.8262996890622,464.0375709843746,0
8.038693028482344,1.2617495335868871,260.63306051770707,372.3329435967244,0
10.065477826005155,0.9777546296572572,227.16072384175382,324.51531977393404,0
6.782479703086285,1.3669600963738222,722.0879796262018,1031.5542566088598,0
7.803423444197882,0.9921799678094484,406.9502182105358,581.3574545864798,0
8.380287983422225,0.7413912687149677,337.8406466333671,482.6294951905245,0
6.197559056228328,0.4467257908491989,247.3508102511048,353.3583003587212,0
7.448184963620833,0.8697325897223336,216.82936422785727,309.75623461122467,1
7.02518480156359,0.450864692304494,261.6879168782262,373.8398812546089,1
7.195352197097663,0.6239773625827948,320.9960381021357,458.5657687173367,0
5.453980432289067,2.956012340487059,16.739023831168595,23.912891187383707,0
7.049020348517885,1.0836726955202376,60.285456647544265,86.12208092506324,1
7.9959965824909,1.2320819919162045,190.83646554854596,272.6235222122085,1
9.902287215590084,2.033937263597552,308.9995211489996,441.4278873557137,0
8.918541652170413,3.292144446857604,246.5017593987408,352.14537056962973,0
11.306364915023114,1.3221078002796465,486.9369716539278,695.6242452198969,0
5.465304874223901,1.8296648994939149,72.46444982059238,103.52064260084626,0
8.744641273441356,0.8898565302073123,174.8116342555282,249.730906079326,0
7.366684011476703,0.8543002389326189,492.8128437387541,704.0183481982202,0
11.379605866435345,1.0152260920154603,298.3567054545205,426.2238649350294,0
5.383403429289697,1.4941816491012525,403.8779615921622,576.9685165602317,0
5.320556315638448,1.5141379556410546,567.1745720577248,810.2493886538927,0
5.801214709111956,0.8702712697284262,182.86738149374483,261.2391164196355,0
2.7522085513803862,0.5347119945371422,266.09599270911554,380.1371324415936,0
5.948489956638478,1.414743584424489,241.86023386967796,345.5146198138257,0
5.481734676892604,0.524098502354661,6.356979372341424,9.081399103344893,0
7.300787572952415,1.3144715498083577,236.54444747416431,337.9206392488062,1
7.683511951554319,1.537714854935064,403.34870623329317,576.2124374761331,0
10.752341678431772,1.5530699957470664,355.68253585371366,508.1179083624481,0
8.9008476763721,1.673487466674915,366.6716437143214,523.816633877602,0
5.846192688675194,2.030990835970684,227.42874271047006,324.8982038721001,0
5.203170657303284,1.177340365274763,188.1463869592102,268.7805527988717,0
7.983838343013011,1.6187999693131396,457.6957940658068,653.851134379724,0
4.359533585958715,1.3895390461041122,210.37559950992625,300.5365707284661,0
10.662917531708707,0.6427773938128475,321.17148543105,458.8164077586428,0
9.358880241442574,0.2281463842799281,302.8668552948554,432.6669361355077,0
6.06164869579059,0.8183294242241088,484.6403822759965,692.3434032514236,0
3.573730941818245,1.081896995981626,415.99773007413035,594.2824715344719,0
9.707744748330825,1.385638441567144,98.66379310660308,140.94827586657584,0
6.770920309494764,1.947741713706589,113.74255665149435,162.48936664499195,1
9.475632623946924,0.6610017765597068,361.0473745296788,515.7819636138269,0
3.811144682411266,0.5179959872815898,270.99272936691665,387.1324705241667,0
5.801249954092454,2.572894784084642,216.27595024647303,308.9656432092472,0
7.010487399436366,0.4782030993369839,422.1879037592259,603.1255767988941,0
